Date	Open	High	Low	Close	Adj Close	Volume
2011-01-03	11.872895	12.142256	11.839226	12.070707	12.070707	31258800
2011-01-04	12.154882	12.344275999999999	11.973906	11.982324	11.982324	28034600
2011-01-05	11.948653	12.138047	11.919192	12.091751	12.091751	15881100
2011-01-06	12.125421000000001	12.159091	11.910774	11.96128	11.96128	17462100
2011-01-07	12.011785	12.02862	11.456228999999999	11.658249	11.658249	43036000
2011-01-10	11.632997	11.914983	11.565657	11.893939	11.893939	27017200
2011-01-11	11.936027000000001	11.999158	11.822391	11.936027000000001	11.936027000000001	23371200
2011-01-12	11.986532	12.133839	11.910774	12.133839	12.133839	24041300
2011-01-13	12.1633	12.167508	11.990741	12.083333	12.083333	20709200
2011-01-14	12.070707	12.289562	11.95707	12.281145	12.281145	19872800
2011-01-18	12.302189	12.441077	12.230639	12.394781	12.394781	28438100
2011-01-19	12.403198	12.533669999999999	12.150674	12.247475	12.247475	55426100
2011-01-20	12.664142	13.03872	12.563131	12.954545	12.954545	66196700
2011-01-21	12.941919	13.005051	12.596802	12.63468	12.63468	35683400
2011-01-24	12.622053999999999	12.866161	12.605219	12.840909	12.840909	30378100
2011-01-25	12.731482000000002	13.017676	12.651515	13.009259	13.009259	35390000
2011-01-26	12.941919	13.106061	12.744108	13.072391	13.072391	31096300
2011-01-27	13.047138	13.127104999999998	12.857744	13.030303	13.030303	19948400
2011-01-28	12.975589	13.131313	12.664142	12.756734	12.756734	30318900
2011-01-31	12.739899000000001	12.8367	12.495791	12.777778	12.777778	24993800
2011-02-01	12.878788	13.383839000000002	12.845118	13.316498999999999	13.316498999999999	34407800
2011-02-02	13.257576	13.518517999999998	13.202862	13.417507999999998	13.417507999999998	30349800
2011-02-03	13.375421	13.644781	13.371212	13.489057999999998	13.489057999999998	29030600
2011-02-04	13.417507999999998	13.58165	13.244948999999998	13.556397	13.556397	24932700
2011-02-07	13.526936	13.720539000000002	13.505892000000001	13.569023000000001	13.569023000000001	28025800
2011-02-08	13.590067000000001	13.78367	13.564815	13.737373000000002	13.737373000000002	17393500
2011-02-09	13.632154000000002	13.686869	13.392256	13.44697	13.44697	29462800
2011-02-10	13.367003	14.638047	13.358585999999999	14.515993	14.515993	68854300
2011-02-11	14.385522	14.617003	14.288720000000001	14.524410999999999	14.524410999999999	34772700
2011-02-14	14.515993	14.528620000000002	14.162457	14.250842	14.250842	24969300
2011-02-15	14.179293	14.532828	14.179293	14.503367	14.503367	24043600
2011-02-16	14.520202	14.617003	14.398148999999998	14.503367	14.503367	18053500
2011-02-17	14.486532	14.877946	14.478114000000001	14.600168	14.600168	25402200
2011-02-18	14.579123999999998	14.633839000000002	14.478114000000001	14.532828	14.532828	21685700
2011-02-22	14.364478	14.528620000000002	14.107744	14.162457	14.162457	20408400
2011-02-23	14.212963	14.297138	13.813131	13.825757999999999	13.825757999999999	29108300
2011-02-24	13.804714	13.973064	13.678451999999998	13.926767000000002	13.926767000000002	22514700
2011-02-25	13.968855	14.212963	13.947810999999998	14.15404	14.15404	24698200
2011-02-28	14.183501000000001	14.305554999999998	14.040404	14.103535999999998	14.103535999999998	19145800
2011-03-01	14.196128	14.196128	13.531145	13.590067000000001	13.590067000000001	30541300
2011-03-02	13.547979000000002	13.842592000000002	13.425926	13.754209	13.754209	20941100
2011-03-03	13.640573000000002	14.132997	13.636364000000002	13.859426999999998	13.859426999999998	19902000
2011-03-04	13.745791	13.804714	13.383839000000002	13.472222	13.472222	26730400
2011-03-07	13.522727	13.665825	13.118687	13.257576	13.257576	27216600
2011-03-08	13.257576	13.44276	13.211279999999999	13.329123999999998	13.329123999999998	26293200
2011-03-09	13.257576	13.270202	12.895622999999999	13.186027	13.186027	27083500
2011-03-10	13.068182	13.375421	12.916667	13.080808	13.080808	28089500
2011-03-11	13.005051	13.173401	12.899832	13.013468	13.013468	19630000
2011-03-14	12.937711	12.962963	12.676767	12.950336	12.950336	22379700
2011-03-15	12.588384	13.009259	12.512627	12.811448	12.811448	27780100
2011-03-16	12.777778	12.979797999999999	12.462121	12.512627	12.512627	34602800
2011-03-17	12.710438	12.996633000000001	12.537879	12.605219	12.605219	21786700
2011-03-18	12.760942	13.072391	12.727273	12.824074000000001	12.824074000000001	29519400
2011-03-21	13.030303	13.169192	12.811448	12.87037	12.87037	15339600
2011-03-22	12.840909	12.849326	12.617846	12.718855	12.718855	24534800
2011-03-23	12.718855	12.958755	12.613636	12.908249	12.908249	14780600
2011-03-24	13.026094	13.367003	12.920876	13.367003	13.367003	21461600
2011-03-25	13.425926	13.627946	13.337543	13.341751	13.341751	18922700
2011-03-28	13.392256	13.392256	12.748317	12.769361	12.769361	56859500
2011-03-29	12.748317	13.110270000000002	12.748317	13.080808	13.080808	24536400
2011-03-30	13.173401	13.4133	13.089226	13.312289000000002	13.312289000000002	23129400
2011-03-31	13.303872	13.341751	13.051347	13.063972999999999	13.063972999999999	25469200
2011-04-01	13.232323999999998	13.350168	12.920876	13.198653	13.198653	21220000
2011-04-04	13.198653	13.316498999999999	12.992424	13.211279999999999	13.211279999999999	16849100
2011-04-05	13.207070000000002	13.825757999999999	13.173401	13.400673999999999	13.400673999999999	30537000
2011-04-06	13.522727	13.724748000000002	13.312289000000002	13.404882	13.404882	16991400
2011-04-07	13.354377	13.438552	13.110270000000002	13.270202	13.270202	23063800
2011-04-08	13.299664000000002	13.417507999999998	13.005051	13.106061	13.106061	13410600
2011-04-11	13.148148999999998	13.329123999999998	13.013468	13.127104999999998	13.127104999999998	13919500
2011-04-12	12.979797999999999	13.198653	12.882997	12.920876	12.920876	17424300
2011-04-13	13.005051	13.055555	12.798821	12.908249	12.908249	17935400
2011-04-14	12.882997	13.021886	12.706228999999999	12.984007	12.984007	18985600
2011-04-15	12.984007	13.354377	12.925084	13.303872	13.303872	28271700
2011-04-18	13.131313	13.160773999999998	12.811448	13.110270000000002	13.110270000000002	20319300
2011-04-19	13.097643	13.135522	12.946128	13.110270000000002	13.110270000000002	14595500
2011-04-20	13.299664000000002	13.564815	13.211279999999999	13.367003	13.367003	16564900
2011-04-21	13.388047	13.468014000000002	13.312289000000002	13.44697	13.44697	19924100
2011-04-25	13.653198000000001	13.872054	13.573232999999998	13.872054	13.872054	22101000
2011-04-26	14.002525	14.061448	13.808923000000002	13.922559	13.922559	24235200
2011-04-27	13.989899	14.410773999999998	13.922559	14.322391	14.322391	40305900
2011-04-28	14.532828	14.583332999999998	13.973064	14.309764000000001	14.309764000000001	44906400
2011-04-29	14.360270000000002	14.515993	14.305554999999998	14.473906	14.473906	29273700
2011-05-02	14.187710999999998	14.469697	14.137204999999998	14.158249	14.158249	22699800
2011-05-03	14.120370000000001	14.297138	14.002525	14.116160999999998	14.116160999999998	13769300
2011-05-04	14.036195999999999	14.082492000000002	13.745791	13.893098	13.893098	21584000
2011-05-05	13.762626999999998	14.027778	13.661616	13.754209	13.754209	18519200
2011-05-06	13.888889	14.05724	13.543771	13.771044	13.771044	26114100
2011-05-09	13.712121	14.023569	13.623737	13.939394	13.939394	18237200
2011-05-10	14.309764000000001	14.469697	14.149832	14.280303	14.280303	34595900
2011-05-11	14.145623	14.309764000000001	13.947810999999998	14.019360999999998	14.019360999999998	24948000
2011-05-12	13.998317000000002	14.204545000000001	13.872054	14.132997	14.132997	19720800
2011-05-13	14.099326000000001	14.280303	14.002525	14.128788	14.128788	15441600
2011-05-16	14.027778	14.05724	13.594276	13.623737	13.623737	17406500
2011-05-17	13.606902	13.75	13.493266	13.741582999999999	13.741582999999999	15842400
2011-05-18	13.707912	13.859426999999998	13.547979000000002	13.838384	13.838384	13767900
2011-05-19	13.939394	13.973064	13.787879	13.846801999999999	13.846801999999999	11340100
2011-05-20	13.800505	13.838384	13.661616	13.670032999999998	13.670032999999998	16473000
2011-05-23	13.468014000000002	13.468014000000002	13.257576	13.312289000000002	13.312289000000002	21384000
2011-05-24	13.358585999999999	13.451179000000002	12.967172	12.97138	12.97138	32037700
2011-05-25	12.992424	13.005051	12.765152	12.920876	12.920876	39816200
2011-05-26	12.87037	12.992424	12.781986	12.90404	12.90404	28145100
2011-05-27	12.908249	12.950336	12.8367	12.912457	12.912457	16574500
2011-05-31	13.114478	13.219697	13.026094	13.118687	13.118687	22324400
2011-06-01	13.097643	13.135522	12.882997	12.895622999999999	12.895622999999999	24648800
2011-06-02	12.840909	13.194445000000002	12.840909	13.164983	13.164983	37590900
2011-06-03	12.958755	13.076599	12.744108	12.752525	12.752525	29185500
2011-06-06	12.718855	12.828282000000002	12.411616	12.441077	12.441077	29411300
2011-06-07	12.537879	12.769361	12.407408	12.592592	12.592592	27101600
2011-06-08	12.857744	13.000842	12.773569	12.866161	12.866161	53898300
2011-06-09	12.878788	13.026094	12.815657	12.90404	12.90404	30451700
2011-06-10	12.832492	12.962963	12.596802	12.609427	12.609427	31879700
2011-06-13	12.647306	12.710438	12.39899	12.56734	12.56734	26931900
2011-06-14	12.66835	12.739899000000001	12.487373	12.525252	12.525252	26525400
2011-06-15	12.407408	12.487373	12.015993	12.062289	12.062289	42323600
2011-06-16	12.049664	12.251683	11.893939	11.982324	11.982324	31653700
2011-06-17	12.12963	12.167508	11.969697	12.133839	12.133839	38420100
2011-06-20	12.066499	12.19276	12.020202000000001	12.12963	12.12963	28768600
2011-06-21	12.159091	12.575758	12.108586	12.533669999999999	12.533669999999999	29395800
2011-06-22	12.466330000000001	12.487373	12.33165	12.352694	12.352694	24642200
2011-06-23	12.218014	12.352694	12.108586	12.310606	12.310606	40162200
2011-06-24	12.33165	12.441077	11.851851	11.931818	11.931818	54355000
2011-06-27	11.88973	12.243266	11.885522	12.083333	12.083333	33331200
2011-06-28	12.117003	12.377946000000001	12.062289	12.188552	12.188552	38628200
2011-06-29	12.272727	13.093434	12.011785	12.988215	12.988215	81007800
2011-06-30	13.606902	13.813131	13.337543	13.58165	13.58165	75874700
2011-07-01	13.577441	13.804714	13.463804000000001	13.779460999999998	13.779460999999998	30799100
2011-07-05	13.78367	13.838384	13.623737	13.737373000000002	13.737373000000002	21920500
2011-07-06	13.737373000000002	13.930976999999999	13.61532	13.855219	13.855219	23466500
2011-07-07	13.930976999999999	14.141414000000001	13.905724	14.027778	14.027778	26466700
2011-07-08	13.872054	14.069865	13.821548000000002	14.065657	14.065657	19914200
2011-07-11	13.930976999999999	14.339226000000002	13.771044	13.85101	13.85101	37079300
2011-07-12	13.994107999999999	14.095118	13.522727	13.577441	13.577441	33327600
2011-07-13	13.640573000000002	13.804714	13.489057999999998	13.627946	13.627946	27751900
2011-07-14	13.602694	13.804714	13.434343	13.547979000000002	13.547979000000002	25996000
2011-07-15	13.686869	13.901515	13.606902	13.808923000000002	13.808923000000002	37987900
2011-07-18	13.808923000000002	13.989899	13.61532	13.762626999999998	13.762626999999998	24605800
2011-07-19	13.922559	14.335017	13.787879	14.208754999999998	14.208754999999998	43038800
2011-07-20	14.309764000000001	14.385522	13.876263	13.960438	13.960438	54494000
2011-07-21	14.208754999999998	14.726431	14.031985999999998	14.074074	14.074074	63119600
2011-07-22	14.095118	14.162457	13.939394	14.099326000000001	14.099326000000001	23491700
2011-07-25	13.867845999999998	14.305554999999998	13.825757999999999	14.225589000000001	14.225589000000001	24703700
2011-07-26	14.284512	14.515993	14.238215	14.486532	14.486532	29158200
2011-07-27	14.381313	14.389729999999998	14.019360999999998	14.040404	14.040404	28122300
2011-07-28	13.98569	14.217172	13.914142000000002	14.036195999999999	14.036195999999999	17935400
2011-07-29	13.939394	14.090909	13.766835	13.78367	13.78367	25270400
2011-08-01	13.939394	14.040404	13.598485	13.897306	13.897306	28607200
2011-08-02	13.78367	13.85101	13.354377	13.362795000000002	13.362795000000002	35511200
2011-08-03	13.371212	13.703704	12.988215	13.573232999999998	13.573232999999998	41387700
2011-08-04	13.324916	13.383839000000002	12.638889	12.643098	12.643098	57978900
2011-08-05	12.781986	12.80724	12.003366999999999	12.33165	12.33165	60790900
2011-08-08	11.927609	12.100168	11.338384	11.342592	11.342592	53084500
2011-08-09	11.502525	12.697811	11.477273	12.693603	12.693603	75020200
2011-08-10	12.361111	12.781986	12.117003	12.268517999999998	12.268517999999998	53580400
2011-08-11	12.306397	12.87037	12.213804	12.710438	12.710438	36111300
2011-08-12	12.773569	12.912457	12.571548	12.849326	12.849326	29048700
2011-08-15	12.895622999999999	13.026094	12.731482000000002	13.000842	13.000842	18171800
2011-08-16	12.861953	12.97138	12.571548	12.777778	12.777778	20895200
2011-08-17	12.819865	13.04293	12.537879	12.731482000000002	12.731482000000002	20909500
2011-08-18	12.352694	12.512627	11.611953	11.759259	11.759259	39545100
2011-08-19	11.561448	12.011785	11.304714	11.430977	11.430977	39867600
2011-08-22	11.691919	11.780303	11.414142	11.515152	11.515152	24042200
2011-08-23	11.5867	12.184343	11.435185	12.171717999999998	12.171717999999998	26661000
2011-08-24	12.171717999999998	12.487373	12.024411	12.226431	12.226431	24116400
2011-08-25	12.255892	12.407408	11.885522	11.923401	11.923401	26084400
2011-08-26	11.88973	12.403198	11.641414	12.39899	12.39899	29777400
2011-08-29	12.512627	12.920876	12.512627	12.832492	12.832492	27525400
2011-08-30	12.748317	13.127104999999998	12.647306	13.026094	13.026094	28867200
2011-08-31	13.047138	13.295454999999999	12.80303	12.992424	12.992424	30801900
2011-09-01	12.950336	13.114478	12.731482000000002	12.790403999999999	12.790403999999999	23232500
2011-09-02	12.56734	12.638889	12.272727	12.377946000000001	12.377946000000001	18950700
2011-09-06	11.999158	12.361111	11.95707	12.319023	12.319023	23335400
2011-09-07	12.5	12.563131	12.335858	12.521044	12.521044	32637900
2011-09-08	12.478956	12.899832	12.43266	12.840909	12.840909	32993300
2011-09-09	12.672559	12.676767	11.902357	11.978114	11.978114	47190900
2011-09-12	11.969697	12.428452	11.952862	12.382154	12.382154	39424900
2011-09-13	12.382154	12.487373	12.251683	12.373737	12.373737	22210100
2011-09-14	12.436869	12.920876	12.230639	12.685185	12.685185	33182200
2011-09-15	13.04293	13.569023000000001	12.996633000000001	13.484848000000001	13.484848000000001	40206400
2011-09-16	13.766835	14.267676000000002	13.619529	14.179293	14.179293	65145400
2011-09-19	13.973064	14.078282000000002	13.695286	13.930976999999999	13.930976999999999	44173600
2011-09-20	13.968855	14.082492000000002	13.619529	13.775251999999998	13.775251999999998	32569700
2011-09-21	13.792088	14.212963	13.531145	13.569023000000001	13.569023000000001	43054500
2011-09-22	13.072391	13.425926	12.954545	13.329123999999998	13.329123999999998	46431700
2011-09-23	13.228114000000001	13.61532	13.148148999999998	13.501682999999998	13.501682999999998	37274900
2011-09-26	13.602694	13.724748000000002	13.152357	13.699495	13.699495	34643200
2011-09-27	13.914142000000002	14.010942000000002	13.501682999999998	13.686869	13.686869	33944900
2011-09-28	13.779460999999998	13.947810999999998	13.265993	13.316498999999999	13.316498999999999	29962000
2011-09-29	13.585857999999998	13.632154000000002	12.588384	12.908249	12.908249	40097600
2011-09-30	12.710438	12.861953	12.26431	12.411616	12.411616	41470200
2011-10-03	12.281145	12.394781	11.813972999999999	11.830808	11.830808	40270500
2011-10-04	11.679293	12.356902	11.536196	12.352694	12.352694	41097900
2011-10-05	12.407408	12.946128	12.150674	12.849326	12.849326	36855300
2011-10-06	12.87037	13.240741	12.655724000000001	13.232323999999998	13.232323999999998	34597400
2011-10-07	13.169192	13.265993	12.941919	13.076599	13.076599	31854500
2011-10-10	13.337543	13.64899	13.219697	13.594276	13.594276	17035400
2011-10-11	13.468014000000002	13.914142000000002	13.459596	13.81734	13.81734	24420000
2011-10-12	13.994107999999999	14.166667000000002	13.766835	13.78367	13.78367	33205700
2011-10-13	13.707912	13.834175	13.455387	13.779460999999998	13.779460999999998	28616500
2011-10-14	13.998317000000002	14.259259	13.981482000000002	14.179293	14.179293	30803100
2011-10-17	14.132997	14.137204999999998	13.905724	13.981482000000002	13.981482000000002	26487800
2011-10-18	14.044613	14.372895000000002	13.670032999999998	14.255051000000002	14.255051000000002	29880800
2011-10-19	14.246633	14.490741	13.842592000000002	13.964645999999998	13.964645999999998	45151600
2011-10-20	13.396464000000002	13.653198000000001	12.899832	13.531145	13.531145	61238500
2011-10-21	13.686869	13.707912	13.4133	13.518517999999998	13.518517999999998	30860200
2011-10-24	13.459596	13.724748000000002	13.316498999999999	13.623737	13.623737	25372800
2011-10-25	13.606902	13.771044	13.303872	13.329123999999998	13.329123999999998	24712500
2011-10-26	13.44276	13.577441	12.90404	13.080808	13.080808	30035000
2011-10-27	13.472222	13.703704	13.379629999999999	13.590067000000001	13.590067000000001	30768900
2011-10-28	13.484848000000001	14.015151999999999	13.468014000000002	13.994107999999999	13.994107999999999	28338000
2011-10-31	13.787879	13.792088	13.375421	13.396464000000002	13.396464000000002	30198900
2011-11-01	12.954545	13.295454999999999	12.920876	13.000842	13.000842	37817600
2011-11-02	13.164983	13.44276	13.156566	13.375421	13.375421	28238200
2011-11-03	13.480639000000002	13.930976999999999	13.44276	13.909932999999999	13.909932999999999	28224000
2011-11-04	13.75	13.829967000000002	13.543771	13.766835	13.766835	22653200
2011-11-07	13.71633	13.720539000000002	13.400673999999999	13.665825	13.665825	16550700
2011-11-08	13.75	13.88468	13.526936	13.855219	13.855219	15510200
2011-11-09	13.543771	13.543771	13.097643	13.122895000000002	13.122895000000002	22491200
2011-11-10	13.253367	13.278620000000002	12.828282000000002	12.941919	12.941919	44684000
2011-11-11	13.089226	13.451179000000002	13.059764	13.367003	13.367003	17874600
2011-11-14	13.329123999999998	13.375421	13.152357	13.219697	13.219697	13317000
2011-11-15	13.127104999999998	13.333332999999998	12.975589	13.236532	13.236532	19938600
2011-11-16	13.101851	13.135522	12.80724	12.853536	12.853536	18453200
2011-11-17	12.80303	12.845118	12.243266	12.478956	12.478956	29821600
2011-11-18	12.575758	12.773569	12.491583	12.546296	12.546296	29241100
2011-11-21	12.344275999999999	12.36532	11.965488	12.100168	12.100168	31871600
2011-11-22	12.070707	12.302189	11.994949	12.222222	12.222222	21106700
2011-11-23	12.12963	12.403198	11.994949	12.015993	12.015993	25604900
2011-11-25	12.011785	12.154882	11.847643	11.881313	11.881313	8259200
2011-11-28	12.33165	12.558923	12.251683	12.483165	12.483165	22601900
2011-11-29	12.508417	12.508417	11.994949	12.100168	12.100168	31937000
2011-11-30	12.487373	12.571548	12.335858	12.453704	12.453704	28644100
2011-12-01	12.428452	12.643098	12.377946000000001	12.491583	12.491583	19756900
2011-12-02	12.617846	12.748317	12.449494999999999	12.457912	12.457912	22117700
2011-12-05	12.937711	13.021886	12.8367	12.920876	12.920876	23860000
2011-12-06	12.958755	13.127104999999998	12.920876	13.005051	13.005051	21542000
2011-12-07	12.933501	13.110270000000002	12.794613	13.021886	13.021886	20853600
2011-12-08	12.887205	13.236532	12.874578999999999	13.059764	13.059764	40049300
